word,class,count,mean_attribution,std_attribution,median_attribution,total_attribution
mutual,ai_neutral,3,-0.0007310913,0.00045890437,-0.0010362996,-0.002193274
time,ai_neutral,3,-0.0014707018,0.00075006165,-0.0012022811,-0.0044121053
begin,ai_neutral,5,-0.00058074575,0.00096709357,-0.0007985188,-0.0029037287
appear,ai_neutral,3,-0.0002908511,0.00062336447,-0.00017788984,-0.0008725533
differing,ai_neutral,3,0.00081448816,0.00033903704,0.000576546,0.0024434645
res,ai_neutral,5,-0.0002893569,0.000643735,-0.00053311855,-0.0014467845
goals,ai_neutral,3,-0.0012417374,0.0006227381,-0.00084642,-0.003725212
romantic,ai_neutral,12,0.0022211124,0.0013323526,0.0025143712,0.026653348
realization,ai_neutral,6,-0.0005409967,0.0010059212,-0.00038187846,-0.0032459802
strong,ai_neutral,5,-0.0002534089,0.00079228595,6.707737e-05,-0.0012670446
enough,ai_neutral,3,-0.00046297512,0.00012766125,-0.00052354124,-0.0013889254
weight,ai_neutral,6,-0.00049471506,0.00069503806,-0.00021768821,-0.0029682904
structural,ai_neutral,3,-0.001226807,0.00083456957,-0.000831153,-0.003680421
failure,ai_neutral,4,-0.0013761139,0.00069427275,-0.001500875,-0.0055044554
flawed,ai_neutral,3,-0.001224703,0.00074319314,-0.0012715976,-0.0036741092
inevitable,ai_neutral,3,-0.00032944675,0.0009276358,0.00024972932,-0.0009883402
losing,ai_neutral,3,0.0013810946,0.00043422033,0.0011711624,0.0041432837
acknowledging,ai_neutral,9,8.955869e-05,0.0011506216,0.00018176824,0.00080602826
lost,ai_neutral,6,-0.00016134138,0.00058987294,-0.0002699694,-0.0009680483
innocence,ai_neutral,9,0.0019000606,0.0008247804,0.0021310942,0.017100545
er,ai_neutral,4,-5.764523e-06,0.0008376469,0.0003773258,-2.3058092e-05
ate,ai_neutral,6,-0.00017248544,0.0005151142,-0.000105510786,-0.0010349127
ideal,ai_neutral,11,4.3532185e-05,0.00048802368,7.580689e-05,0.00047885405
realities,ai_neutral,8,-0.0006458921,0.0011874542,-0.0001572624,-0.005167137
aren,ai_neutral,6,-0.0008948036,0.0010906726,-0.00028808913,-0.005368822
invest,ai_neutral,3,-0.0010942526,0.0007419186,-0.00062726333,-0.0032827577
trust,ai_neutral,10,-0.0001502421,0.0011351604,0.00021469842,-0.001502421
betrayal,ai_neutral,4,-0.0009978832,0.0011808437,-0.0009860289,-0.0039915326
witness,ai_neutral,3,0.00011053798,0.00056961423,0.00012991035,0.00033161393
fairness,ai_neutral,3,-0.0020543782,0.0013406307,-0.0011478503,-0.0061631342
initial,ai_neutral,4,0.00033887965,0.00019595867,0.00027534663,0.0013555186
perspective,ai_neutral,9,-0.00059399754,0.0015144377,-0.00054812786,-0.005345978
dim,ai_neutral,4,-0.0014886917,0.00066702545,-0.0018450234,-0.0059547666
ini,ai_neutral,4,-0.00051562797,0.0005058991,-0.000755603,-0.0020625119
sh,ai_neutral,4,0.00070581894,0.0006008606,0.00069361704,0.0028232757
becoming,ai_neutral,5,-0.00024777075,0.00036563567,-1.8867482e-05,-0.0012388537
rec,ai_neutral,5,0.0002819178,0.00022031704,0.00033937528,0.0014095891
behavior,ai_neutral,7,-0.002843649,0.00048751265,-0.0027269498,-0.019905543
systemic,ai_neutral,17,-0.00028405024,0.0006697611,-0.00029891657,-0.004828854
flaws,ai_neutral,6,-0.0018702018,0.0011549594,-0.0018558332,-0.0112212105
inter,ai_neutral,6,0.0002407672,0.0006141296,8.365025e-05,0.0014446032
align,ai_neutral,3,-0.00060051755,0.000119068834,-0.00063788827,-0.0018015527
societal,ai_neutral,13,-0.0008530241,0.001007238,-0.0009930928,-0.011089313
acceptance,ai_neutral,5,0.0001506336,0.000717736,8.70036e-05,0.000753168
met,ai_neutral,5,-9.259117e-05,0.00033023328,-0.00017972075,-0.00046295588
ize,ai_neutral,8,-0.000260647,0.0005775456,-0.00029066924,-0.002085176
beliefs,ai_neutral,4,-0.003314634,0.0014978693,-0.0028521663,-0.013258536
resulting,ai_neutral,5,0.00013733034,0.00048497002,0.00036659773,0.0006866517
interactions,ai_neutral,3,-0.00073806493,0.0011120201,-0.0012736439,-0.0022141947
shape,ai_neutral,3,-0.00050735945,0.00024989594,-0.00057365466,-0.0015220783
what,ai_neutral,10,0.0013005172,0.00069859537,0.0012358894,0.013005173
towards,ai_neutral,3,-0.0010671661,0.0008926917,-0.0015034938,-0.0032014982
challenging,ai_neutral,11,-0.00046340935,0.00082210725,-0.00078418944,-0.005097503
limiting,ai_neutral,3,-0.00071868073,0.00035378308,-0.0007271272,-0.0021560423
compelled,ai_neutral,3,-0.0011531985,0.0013384762,-0.000827662,-0.0034595956
certain,ai_neutral,6,-0.0008141457,0.0006855162,-0.000811426,-0.0048848744
between,ai_neutral,11,0.00080627913,0.0012418454,0.0010100396,0.008869071
good,ai_neutral,5,0.0005739575,0.00039910185,0.00065772224,0.0028697876
evil,ai_neutral,6,-0.002137542,0.0005837967,-0.0021010633,-0.0128252525
most,ai_neutral,4,0.0008308792,0.00076947303,0.0009552921,0.0033235168
takes,ai_neutral,3,-0.00033806625,0.0015396185,0.00056496816,-0.0010141988
place,ai_neutral,4,0.0009519198,0.00027631636,0.0009375294,0.0038076793
sentiment,ai_neutral,10,-0.0013530522,0.0007151489,-0.0013816289,-0.013530523
highlights,ai_neutral,11,1.8756567e-05,0.00073869847,-2.8758077e-06,0.00020632223
reality,ai_neutral,12,-0.00017734052,0.0008059006,-0.00010369744,-0.0021280863
